Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name is thinking about whose apples ?,-5.183839797973633,-41.47071838378906,"what , for ? Name END ?","[-3.349701166152954, -2.8199002742767334, -8.63979434967041, -5.642395496368408, -8.207711219787598, -12.508905410766602, -0.3018989861011505, -0.00040880427695810795]",good,left_branch_island_echo_question,117,syntax,island_effects,sample6,-5.183839797973633,-5.905643463134766,TRUE
whose is Name thinking about apples ?,-5.905643463134766,-47.245147705078125,what suitcase that *T* *T* *T* ?,"[-6.47724723815918, -4.195924758911133, -5.180629730224609, -11.000371932983398, -6.956833362579346, -12.975939750671387, -0.4571031928062439, -0.0010954099707305431]",bad,left_branch_island_echo_question,117,syntax,island_effects,sample6,-5.183839797973633,-5.905643463134766,TRUE
Name is thinking about whose apples ?,-4.961561679840088,-39.6924934387207,"what , for ? Name ? ?","[-3.405649185180664, -2.710620403289795, -10.52968978881836, -3.272207260131836, -8.585807800292969, -11.101320266723633, -0.08685283362865448, -0.0003474347176961601]",good,left_branch_island_echo_question,117,syntax,island_effects,sample7,-4.961561679840088,-4.943707942962647,FALSE
whose is Name thinking about apples ?,-4.943707942962647,-39.54966354370117,what name that *T* ? Name ?,"[-6.86464262008667, -3.72304630279541, -3.432528018951416, -10.868886947631836, -3.7173264026641846, -10.748003005981445, -0.1948947012424469, -0.0003392120997887105]",bad,left_branch_island_echo_question,117,syntax,island_effects,sample7,-4.961561679840088,-4.943707942962647,FALSE
Name is thinking about whose apples ?,-4.820034027099609,-38.560272216796875,"what , for ? the house ?","[-3.1054515838623047, -3.0804266929626465, -9.151705741882324, -5.530498504638672, -7.919655799865723, -9.25267219543457, -0.5192114114761353, -0.0006501944735646248]",good,left_branch_island_echo_question,117,syntax,island_effects,sample8,-4.820034027099609,-5.282176494598389,TRUE
whose is Name thinking about apples ?,-5.282176494598389,-42.25741195678711,what house that Name *T* *T* *T*,"[-6.218111991882324, -4.280523300170898, -3.4004054069519043, -10.436493873596191, -3.9637410640716553, -11.271212577819824, -2.685892343521118, -0.0010301527800038457]",bad,left_branch_island_echo_question,117,syntax,island_effects,sample8,-4.820034027099609,-5.282176494598389,TRUE
Name is thinking about whose apples ?,-5.632314682006836,-45.05851745605469,"what , home ? Name ? ?","[-3.224195957183838, -2.9686989784240723, -8.893630981445312, -8.092951774597168, -8.213045120239258, -13.314725875854492, -0.3508392572402954, -0.0004316828562878072]",good,left_branch_island_echo_question,117,syntax,island_effects,sample9,-5.632314682006836,-6.153458118438721,TRUE
whose is Name thinking about apples ?,-6.153458118438721,-49.227664947509766,what suitcase that *T* *T* *T* ?,"[-6.518445014953613, -4.376951217651367, -3.8733596801757812, -12.232231140136719, -7.03446626663208, -14.983837127685547, -0.2079366147518158, -0.00043823651503771544]",bad,left_branch_island_echo_question,117,syntax,island_effects,sample9,-5.632314682006836,-6.153458118438721,TRUE
what had Name brought gloves ?,-4.836076259613037,-33.852535247802734,what ? a *T* *T* ?,"[-2.40301251411438, -10.100288391113281, -4.5244975090026855, -6.52169132232666, -9.713698387145996, -0.5872156023979187, -0.0021328814327716827]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample1,-5.193936824798584,-4.836076259613037,FALSE
Name had brought what gloves ?,-5.193936824798584,-36.35755920410156,"what , a a ? up","[-3.038832426071167, -5.762075424194336, -11.819981575012207, -3.723928689956665, -10.079506874084473, -1.932727575302124, -0.000505677133332938]",good,left_branch_island_echo_question,123,syntax,island_effects,sample1,-5.193936824798584,-4.836076259613037,FALSE
what had Name brought gloves ?,-5.634914875030518,-39.44440460205078,what ? it ? *T* *T*,"[-2.221172332763672, -10.467567443847656, -4.84990119934082, -4.679403305053711, -13.600984573364258, -3.624518632888794, -0.0008534126682206988]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample10,-5.96789026260376,-5.634914875030518,FALSE
Name had brought what gloves ?,-5.96789026260376,-41.775230407714844,"what , a that you *T*","[-3.5443806648254395, -6.271730422973633, -12.054986953735352, -4.126349449157715, -12.181760787963867, -3.59559965133667, -0.0004207202873658389]",good,left_branch_island_echo_question,123,syntax,island_effects,sample10,-5.96789026260376,-5.634914875030518,FALSE
what had Name brought gloves ?,-4.577791690826416,-32.04454040527344,what is you 's ? ?,"[-1.9041599035263062, -9.2574462890625, -4.985519886016846, -6.0142717361450195, -9.487369537353516, -0.3954649567604065, -0.0003081085451412946]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample2,-5.813861846923828,-4.577791690826416,FALSE
Name had brought what gloves ?,-5.813861846923828,-40.6970329284668,"what , a in ? .","[-3.3328781127929688, -5.603219985961914, -12.076249122619629, -5.624553680419922, -11.77623462677002, -2.2836880683898926, -0.00020930961181875318]",good,left_branch_island_echo_question,123,syntax,island_effects,sample2,-5.813861846923828,-4.577791690826416,FALSE
what had Name brought gloves ?,-5.455007076263428,-38.18505096435547,what is a *T* *T* *T*,"[-2.3718154430389404, -10.546234130859375, -3.3135061264038086, -5.5830888748168945, -13.965168952941895, -2.403724193572998, -0.0015141224721446633]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample3,-4.821467399597168,-5.455007076263428,TRUE
Name had brought what gloves ?,-4.821467399597168,-33.75027084350586,what . a that ? ?,"[-3.209115743637085, -5.36911678314209, -10.098533630371094, -3.457876682281494, -11.4818754196167, -0.13313739001750946, -0.0006133820279501379]",good,left_branch_island_echo_question,123,syntax,island_effects,sample3,-4.821467399597168,-5.455007076263428,TRUE
what had Name brought gloves ?,-4.8319268226623535,-33.823486328125,what is a *T* *T* *T*,"[-2.3666958808898926, -8.901833534240723, -3.933187484741211, -5.31645393371582, -11.11502742767334, -2.18865704536438, -0.001630882965400815]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample4,-5.499710559844971,-4.8319268226623535,FALSE
Name had brought what gloves ?,-5.499710559844971,-38.49797439575195,"what , a . ? ?","[-3.3675284385681152, -6.292037010192871, -12.407393455505371, -3.337214708328247, -12.305041313171387, -0.7883783578872681, -0.0003810394846368581]",good,left_branch_island_echo_question,123,syntax,island_effects,sample4,-5.499710559844971,-4.8319268226623535,FALSE
what had Name brought gloves ?,-5.225794315338135,-36.58055877685547,what is the *T* *T* *T*,"[-2.1598806381225586, -11.157937049865723, -3.9612765312194824, -6.335333824157715, -12.083298683166504, -0.8812699317932129, -0.001559947500936687]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample5,-4.963140964508057,-5.225794315338135,TRUE
Name had brought what gloves ?,-4.963140964508057,-34.74198532104492,"what , a . ? ?","[-2.9871325492858887, -6.084087371826172, -11.80906867980957, -2.8406496047973633, -10.415522575378418, -0.6051496267318726, -0.0003771070914808661]",good,left_branch_island_echo_question,123,syntax,island_effects,sample5,-4.963140964508057,-5.225794315338135,TRUE
what had Name brought gloves ?,-4.579071998596191,-32.053504943847656,what ? the *T* ? ?,"[-2.146918535232544, -8.962665557861328, -3.123460054397583, -7.253683090209961, -10.352498054504395, -0.21357250213623047, -0.0007046362152323127]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample6,-5.128243446350098,-4.579071998596191,FALSE
Name had brought what gloves ?,-5.128243446350098,-35.897705078125,"what , a ? ? ?","[-3.349701166152954, -6.213178634643555, -11.785141944885254, -3.7599945068359375, -10.140674591064453, -0.6487330794334412, -0.0002811751910485327]",good,left_branch_island_echo_question,123,syntax,island_effects,sample6,-5.128243446350098,-4.579071998596191,FALSE
what had Name brought gloves ?,-5.440998554229736,-38.08699035644531,what ? a 's *T* *T*,"[-1.9684025049209595, -9.275866508483887, -4.464503765106201, -4.921319007873535, -12.679736137390137, -4.77654504776001, -0.0006185048841871321]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample7,-5.602218151092529,-5.440998554229736,FALSE
Name had brought what gloves ?,-5.602218151092529,-39.21552658081055,"what , a . ? *T*","[-3.405649185180664, -4.966679096221924, -11.555045127868652, -3.664492607116699, -12.317298889160156, -3.305973529815674, -0.00038961926475167274]",good,left_branch_island_echo_question,123,syntax,island_effects,sample7,-5.602218151092529,-5.440998554229736,FALSE
what had Name brought gloves ?,-5.4509053230285645,-38.15633773803711,what is a *T* *T* *T*,"[-2.2101192474365234, -9.163800239562988, -3.7064504623413086, -7.258817195892334, -11.429110527038574, -4.387060165405273, -0.0009782296838238835]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample8,-5.57047700881958,-5.4509053230285645,FALSE
Name had brought what gloves ?,-5.57047700881958,-38.99333953857422,"what , a the *T* .","[-3.1054515838623047, -5.55110502243042, -12.070568084716797, -5.253399848937988, -9.935141563415527, -3.0773515701293945, -0.00032300499151460826]",good,left_branch_island_echo_question,123,syntax,island_effects,sample8,-5.57047700881958,-5.4509053230285645,FALSE
what had Name brought gloves ?,-5.500114917755127,-38.50080490112305,what ? a *T* *T* *T*,"[-2.265498638153076, -9.173291206359863, -4.764535903930664, -6.742823600769043, -11.876725196838379, -3.677093267440796, -0.0008366183610633016]",bad,left_branch_island_echo_question,123,syntax,island_effects,sample9,-5.3008809089660645,-5.500114917755127,TRUE
Name had brought what gloves ?,-5.3008809089660645,-37.10616683959961,"what , a the *T* *T*","[-3.224195957183838, -6.2800211906433105, -10.734185218811035, -3.045940637588501, -10.114974975585938, -3.7061383724212646, -0.0007091629668138921]",good,left_branch_island_echo_question,123,syntax,island_effects,sample9,-5.3008809089660645,-5.500114917755127,TRUE
which did Name fire ladies ?,-5.766631126403809,-40.366416931152344,what one you ? ? ?,"[-6.2896342277526855, -6.237480163574219, -4.052568435668945, -10.398443222045898, -13.265196800231934, -0.12240560352802277, -0.0006870055221952498]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample1,-6.719372272491455,-5.766631126403809,FALSE
Name did fire which ladies ?,-6.719372272491455,-47.035606384277344,"what , . . . .","[-3.038832426071167, -4.760225772857666, -11.856307983398438, -11.946833610534668, -13.569087982177734, -1.8638994693756104, -0.0004203628050163388]",good,left_branch_island_echo_question,138,syntax,island_effects,sample1,-6.719372272491455,-5.766631126403809,FALSE
which did Name fire ladies ?,-5.693697452545166,-39.85588073730469,what one you Name *T* ?,"[-6.15023946762085, -7.973210334777832, -2.6670870780944824, -11.04269790649414, -11.954216957092285, -0.06782657653093338, -0.0006009918288327754]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample10,-5.860001564025879,-5.693697452545166,FALSE
Name did fire which ladies ?,-5.860001564025879,-41.02001190185547,"what , n't ? one .","[-3.5443806648254395, -4.212034225463867, -11.310751914978027, -8.208413124084473, -11.378467559814453, -2.3656280040740967, -0.00033968876232393086]",good,left_branch_island_echo_question,138,syntax,island_effects,sample10,-5.860001564025879,-5.693697452545166,FALSE
which did Name fire ladies ?,-5.274791240692139,-36.92353820800781,what one you ? ? ?,"[-6.353183269500732, -5.7317986488342285, -2.9112353324890137, -11.057136535644531, -10.839884757995605, -0.029967358335852623, -0.0003301552205812186]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample2,-5.855284690856934,-5.274791240692139,FALSE
Name did fire which ladies ?,-5.855284690856934,-40.98699188232422,"what , . ? ? ?","[-3.3328781127929688, -4.112165927886963, -13.106229782104492, -10.658875465393066, -9.662198066711426, -0.11444108188152313, -0.00020454221521504223]",good,left_branch_island_echo_question,138,syntax,island_effects,sample2,-5.855284690856934,-5.274791240692139,FALSE
which did Name fire ladies ?,-6.1020026206970215,-42.714019775390625,what one you do *T* *T*,"[-6.464478492736816, -7.366726398468018, -2.9517860412597656, -9.613188743591309, -12.735432624816895, -3.5813028812408447, -0.0011038646334782243]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample3,-5.432327747344971,-6.1020026206970215,TRUE
Name did fire which ladies ?,-5.432327747344971,-38.02629470825195,what . . . ? ?,"[-3.209115743637085, -4.2075395584106445, -10.014690399169922, -8.879487037658691, -11.208450317382812, -0.506618082523346, -0.0003927174839191139]",good,left_branch_island_echo_question,138,syntax,island_effects,sample3,-5.432327747344971,-6.1020026206970215,TRUE
which did Name fire ladies ?,-6.199512958526611,-43.39659118652344,what one you Name *T* *T*,"[-6.436914920806885, -7.502309799194336, -3.842089891433716, -9.33699893951416, -13.611273765563965, -2.664989709854126, -0.002016893122345209]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample4,-6.198978900909424,-6.199512958526611,TRUE
Name did fire which ladies ?,-6.198978900909424,-43.392852783203125,"what , n't ? END like","[-3.3675284385681152, -5.601551055908203, -10.444286346435547, -8.129067420959473, -13.487767219543457, -2.3621203899383545, -0.000532008707523346]",good,left_branch_island_echo_question,138,syntax,island_effects,sample4,-6.198978900909424,-6.199512958526611,TRUE
which did Name fire ladies ?,-5.362468242645264,-37.53727722167969,what one you ? ? ?,"[-5.764782905578613, -5.436716556549072, -2.9991025924682617, -10.044855117797852, -12.996241569519043, -0.2943229675292969, -0.001255677198059857]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample5,-5.991862773895264,-5.362468242645264,FALSE
Name did fire which ladies ?,-5.991862773895264,-41.94303894042969,"what , . ? ? .","[-2.9871325492858887, -4.593747138977051, -11.307337760925293, -9.783021926879883, -11.998953819274902, -1.2725123167037964, -0.00033206192892976105]",good,left_branch_island_echo_question,138,syntax,island_effects,sample5,-5.991862773895264,-5.362468242645264,FALSE
which did Name fire ladies ?,-5.8637542724609375,-41.04627990722656,what one you ? *T* *T*,"[-6.070403575897217, -7.308903217315674, -2.542736530303955, -10.205846786499023, -12.809587478637695, -2.1080570220947266, -0.0007439468172378838]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample6,-5.960524559020996,-5.8637542724609375,FALSE
Name did fire which ladies ?,-5.960524559020996,-41.723670959472656,"what , ? . one ?","[-3.349701166152954, -5.070699691772461, -11.761579513549805, -10.034626007080078, -10.735115051269531, -0.7717243432998657, -0.00022539935889653862]",good,left_branch_island_echo_question,138,syntax,island_effects,sample6,-5.960524559020996,-5.8637542724609375,FALSE
which did Name fire ladies ?,-6.186337471008301,-43.30436325073242,what one you go ? ?,"[-6.088243007659912, -6.667667388916016, -3.37860369682312, -12.222689628601074, -14.465399742126465, -0.4813428819179535, -0.00042012447374872863]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample7,-5.678745269775391,-6.186337471008301,TRUE
Name did fire which ladies ?,-5.678745269775391,-39.751216888427734,"what , . ? ? ?","[-3.405649185180664, -4.78532600402832, -10.347065925598145, -10.166596412658691, -10.815422058105469, -0.2307201325893402, -0.0004397855664137751]",good,left_branch_island_echo_question,138,syntax,island_effects,sample7,-5.678745269775391,-6.186337471008301,TRUE
which did Name fire ladies ?,-6.145057201385498,-43.01539993286133,what one you say *T* *T*,"[-5.808899879455566, -6.740798473358154, -3.7407517433166504, -10.382063865661621, -12.343978881835938, -3.9974446296691895, -0.0014600817812606692]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample8,-6.342958927154541,-6.145057201385498,FALSE
Name did fire which ladies ?,-6.342958927154541,-44.40071105957031,"what , n't ? ? ?","[-3.1054515838623047, -4.6312785148620605, -12.645132064819336, -11.022355079650879, -12.026201248168945, -0.9699748754501343, -0.0003197873884346336]",good,left_branch_island_echo_question,138,syntax,island_effects,sample8,-6.342958927154541,-6.145057201385498,FALSE
which did Name fire ladies ?,-5.8477783203125,-40.9344482421875,what one you ? ? *T*,"[-6.278592586517334, -7.05343770980835, -3.97005558013916, -8.966100692749023, -13.279596328735352, -1.3860235214233398, -0.0006436422117985785]",bad,left_branch_island_echo_question,138,syntax,island_effects,sample9,-5.747352123260498,-5.8477783203125,TRUE
Name did fire which ladies ?,-5.747352123260498,-40.23146438598633,"what , n't ? ? ?","[-3.224195957183838, -4.671633243560791, -10.186477661132812, -8.960625648498535, -12.154414176940918, -1.0333174467086792, -0.0007992172613739967]",good,left_branch_island_echo_question,138,syntax,island_effects,sample9,-5.747352123260498,-5.8477783203125,TRUE
Name would think about what hill ?,-5.552897930145264,-44.42318344116211,"what , n't you that ? ?","[-3.038832426071167, -5.569579124450684, -8.077750205993652, -7.9116010665893555, -5.675514221191406, -13.7383451461792, -0.4111464321613312, -0.00041345154750160873]",good,left_branch_island_echo_question,182,syntax,island_effects,sample1,-5.552897930145264,-4.639708042144775,FALSE
what would Name think about hill ?,-4.639708042144775,-37.1176643371582,what ? you say that that *T*,"[-2.40301251411438, -4.922841548919678, -4.841185569763184, -5.584245204925537, -5.872286319732666, -11.40921401977539, -2.083855390548706, -0.0010247938334941864]",bad,left_branch_island_echo_question,182,syntax,island_effects,sample1,-5.552897930145264,-4.639708042144775,FALSE
Name would think about what hill ?,-5.531440734863281,-44.25152587890625,"what , like it the ? ?","[-3.5443806648254395, -4.707939147949219, -8.751104354858398, -9.612442970275879, -3.2893171310424805, -14.327277183532715, -0.018693698570132256, -0.0003695997002068907]",good,left_branch_island_echo_question,182,syntax,island_effects,sample10,-5.531440734863281,-5.146472454071045,FALSE
