Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name discovers who all people visited Name .,-5.991048812866211,-53.919437408447266,"what , what ? the ? *T* *T*","[-3.349701166152954, -6.491589546203613, -4.741094589233398, -9.403324127197266, -7.365082263946533, -9.520596504211426, -8.31803035736084, -4.728600025177002, -0.0014180614380165935]",bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample6,-5.199398040771484,-5.991048812866211,TRUE
Name discovers that all people visited Name .,-5.199398040771484,-46.79458236694336,"what , what 's the . . .","[-3.349701166152954, -6.491589546203613, -4.036172866821289, -6.639095306396484, -8.211681365966797, -9.999659538269043, -7.760091304779053, -0.30620020627975464, -0.00038938093348406255]",good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample6,-5.199398040771484,-5.991048812866211,TRUE
Name discovers who all people visited Name .,-6.449563980102539,-58.04607391357422,"what , Name ? the ? *T* and","[-3.405649185180664, -6.233734607696533, -7.0172343254089355, -8.14030647277832, -9.315648078918457, -15.971403121948242, -4.423384666442871, -3.537940740585327, -0.0007712250226177275]",bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample7,-6.10424280166626,-6.449563980102539,TRUE
Name discovers that all people visited Name .,-6.10424280166626,-54.93818664550781,"what , Name ? , . . .","[-3.405649185180664, -6.233734607696533, -4.405169486999512, -7.921953201293945, -9.904380798339844, -16.519628524780273, -5.794979095458984, -0.7520015835762024, -0.000690460205078125]",good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample7,-6.10424280166626,-6.449563980102539,TRUE
Name discovers who all people visited Name .,-6.545652389526367,-58.91087341308594,"what , what ? the *T* *T* *T*","[-3.1054515838623047, -6.874166965484619, -5.111642837524414, -10.029927253723145, -8.000444412231445, -9.30500602722168, -7.867391586303711, -8.615545272827148, -0.0012906801421195269]",bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample8,-5.127427101135254,-6.545652389526367,TRUE
Name discovers that all people visited Name .,-5.127427101135254,-46.14684295654297,"what , what ? ? ? ? .","[-3.1054515838623047, -6.874166965484619, -3.856677532196045, -7.259102821350098, -8.181551933288574, -10.15924072265625, -5.509037971496582, -1.2013064622879028, -0.00030655929003842175]",good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample8,-5.127427101135254,-6.545652389526367,TRUE
Name discovers who all people visited Name .,-5.461902141571045,-49.15711975097656,"what , Name ? the . . .","[-3.224195957183838, -6.525158405303955, -5.7631120681762695, -7.53748083114624, -6.827681541442871, -10.474266052246094, -7.526578903198242, -1.2782962322235107, -0.00034505134681239724]",bad,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample9,-5.6999382972717285,-5.461902141571045,FALSE
Name discovers that all people visited Name .,-5.6999382972717285,-51.29944610595703,"what , Name . . . . .","[-3.224195957183838, -6.525158405303955, -5.066437244415283, -8.056415557861328, -6.272680282592773, -11.931995391845703, -10.154667854309082, -0.06763909012079239, -0.0002559096028562635]",good,wh_vs_that_no_gap,247,syntax,filler_gap_dependency,sample9,-5.6999382972717285,-5.461902141571045,FALSE
Name would forget that these children kiss Name .,-5.5521345138549805,-55.52134704589844,"what , n't . . . . . .","[-3.038832426071167, -5.569579124450684, -8.278999328613281, -3.1359267234802246, -8.26023006439209, -7.588200569152832, -14.720165252685547, -4.895296096801758, -0.033903125673532486, -0.00021634146105498075]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample1,-5.5521345138549805,-5.729279518127441,TRUE
Name would forget who these children kiss Name .,-5.729279518127441,-57.29279327392578,"what , n't . ? are ? ? ?","[-3.038832426071167, -5.569579124450684, -8.278999328613281, -6.702220439910889, -9.414856910705566, -6.2631025314331055, -12.610965728759766, -3.294304847717285, -2.1196377277374268, -0.0002936885575763881]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample1,-5.5521345138549805,-5.729279518127441,TRUE
Name would forget that these children kiss Name .,-5.985013961791992,-59.85013961791992,"what , like to you . . . .","[-3.5443806648254395, -4.707939147949219, -9.86492919921875, -6.324001312255859, -10.982690811157227, -7.980658531188965, -11.260841369628906, -4.974711894989014, -0.20978249609470367, -0.0001998939987970516]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample10,-5.985013961791992,-5.918467044830322,FALSE
Name would forget who these children kiss Name .,-5.918467044830322,-59.184669494628906,"what , like to *T* are 's . .","[-3.5443806648254395, -4.707939147949219, -9.86492919921875, -7.634992599487305, -9.351404190063477, -7.708866119384766, -10.82712173461914, -4.173909664154053, -1.3709542751312256, -0.00017331528943032026]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample10,-5.985013961791992,-5.918467044830322,FALSE
Name would forget that these children kiss Name .,-5.602572441101074,-56.025726318359375,"what , n't . . . . . .","[-3.3328781127929688, -5.237523555755615, -8.918805122375488, -4.113682746887207, -9.366632461547852, -7.555183410644531, -13.24545669555664, -4.173183917999268, -0.08189090341329575, -0.0004920940846204758]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample2,-5.602572441101074,-5.920749664306641,TRUE
Name would forget who these children kiss Name .,-5.920749664306641,-59.207496643066406,"what , n't . ? are and and .","[-3.3328781127929688, -5.237523555755615, -8.918805122375488, -7.519116401672363, -10.356108665466309, -6.492201805114746, -13.293609619140625, -3.790689468383789, -0.26620399951934814, -0.00036149643710814416]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample2,-5.602572441101074,-5.920749664306641,TRUE
Name would forget that these children kiss Name .,-6.048287391662598,-60.482872009277344,what . like like ? are . . .,"[-3.209115743637085, -4.8026275634765625, -9.650012016296387, -7.122462272644043, -9.825819969177246, -10.580329895019531, -12.406967163085938, -2.864278793334961, -0.021036364138126373, -0.00021741411183029413]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample3,-6.048287391662598,-6.204453468322754,TRUE
Name would forget who these children kiss Name .,-6.204453468322754,-62.04453659057617,what . like like ? ? ? Name .,"[-3.209115743637085, -4.8026275634765625, -9.650012016296387, -8.15483570098877, -10.522815704345703, -10.706743240356445, -12.882553100585938, -1.204625129699707, -0.9109677672386169, -0.0002422039397060871]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample3,-6.048287391662598,-6.204453468322754,TRUE
Name would forget that these children kiss Name .,-5.617388725280762,-56.17388916015625,"what , like to . . . END .","[-3.3675284385681152, -5.386772632598877, -7.406018257141113, -5.864047527313232, -7.351048946380615, -8.06404972076416, -13.31875991821289, -4.811239242553711, -0.6040031909942627, -0.0004232226056046784]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample4,-5.617388725280762,-6.06606388092041,TRUE
Name would forget who these children kiss Name .,-6.06606388092041,-60.66063690185547,"what , like to *T* are are END ?","[-3.3675284385681152, -5.386772632598877, -7.406018257141113, -7.58091926574707, -7.8383684158325195, -7.270927429199219, -13.666831016540527, -5.328354835510254, -2.8143787384033203, -0.0005379660287871957]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample4,-5.617388725280762,-6.06606388092041,TRUE
Name would forget that these children kiss Name .,-6.062762260437012,-60.62762451171875,"what , n't . . . . END .","[-2.9871325492858887, -6.039527416229248, -8.172353744506836, -5.623542785644531, -9.476053237915039, -10.87771987915039, -12.523310661315918, -4.595283031463623, -0.3324195146560669, -0.00028320116689428687]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample5,-6.062762260437012,-6.114058494567871,TRUE
Name would forget who these children kiss Name .,-6.114058494567871,-61.14058303833008,"what , n't . *T* are *T* END *T*","[-2.9871325492858887, -6.039527416229248, -8.172353744506836, -8.358112335205078, -8.040837287902832, -9.050507545471191, -12.215068817138672, -4.416441917419434, -1.8603523969650269, -0.00024828212917782366]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample5,-6.062762260437012,-6.114058494567871,TRUE
Name would forget that these children kiss Name .,-5.573727607727051,-55.73727798461914,"what , n't . . . . . .","[-3.349701166152954, -4.962494850158691, -9.356125831604004, -3.943572521209717, -10.907779693603516, -7.099979400634766, -13.016127586364746, -2.8594372272491455, -0.24160656332969666, -0.00045277358731254935]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample6,-5.573727607727051,-5.679438591003418,TRUE
Name would forget who these children kiss Name .,-5.679438591003418,-56.79438781738281,"what , n't . ? *T* ? *T* .","[-3.349701166152954, -4.962494850158691, -9.356125831604004, -6.5868916511535645, -8.66451358795166, -6.757461071014404, -12.854203224182129, -3.0135412216186523, -1.248809814453125, -0.0006466205231845379]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample6,-5.573727607727051,-5.679438591003418,TRUE
Name would forget that these children kiss Name .,-5.843487739562988,-58.434879302978516,"what , like to way are ? you .","[-3.405649185180664, -5.346363067626953, -9.881200790405273, -5.327978610992432, -9.316197395324707, -9.894031524658203, -12.444466590881348, -2.5703749656677246, -0.24802856147289276, -0.000592890428379178]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample7,-5.843487739562988,-6.394151210784912,TRUE
Name would forget who these children kiss Name .,-6.394151210784912,-63.94151306152344,"what , like to *T* are ? *T* ?","[-3.405649185180664, -5.346363067626953, -9.881200790405273, -6.050014972686768, -10.577627182006836, -9.877288818359375, -12.754115104675293, -2.909221887588501, -3.1393580436706543, -0.0006744970451109111]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample7,-5.843487739562988,-6.394151210784912,TRUE
Name would forget that these children kiss Name .,-5.852156162261963,-58.52156066894531,"what , like to way are . . .","[-3.1054515838623047, -5.29343318939209, -6.73615837097168, -5.931319236755371, -10.105232238769531, -8.735504150390625, -12.588780403137207, -5.91783332824707, -0.10765679180622101, -0.00019000156316906214]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample8,-5.852156162261963,-5.776176929473877,FALSE
Name would forget who these children kiss Name .,-5.776176929473877,-57.76176834106445,"what , like to *T* *T* ? . *T*","[-3.1054515838623047, -5.29343318939209, -6.73615837097168, -5.519924163818359, -10.174433708190918, -9.185352325439453, -11.939268112182617, -3.198428153991699, -2.6090309619903564, -0.0002892790944315493]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample8,-5.852156162261963,-5.776176929473877,FALSE
Name would forget that these children kiss Name .,-5.920091152191162,-59.20091247558594,"what , you to on . . . .","[-3.224195957183838, -4.87992000579834, -10.501635551452637, -3.2441937923431396, -9.182669639587402, -9.006166458129883, -12.674946784973145, -5.993175029754639, -0.49374398589134216, -0.0002632986579556018]",good,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample9,-5.920091152191162,-6.755204200744629,TRUE
Name would forget who these children kiss Name .,-6.755204200744629,-67.55204010009766,"what , you to *T* *T* *T* *T* *T*","[-3.224195957183838, -4.87992000579834, -10.501635551452637, -7.4549150466918945, -9.227272033691406, -9.039548873901367, -11.486873626708984, -6.313203811645508, -5.4237565994262695, -0.0007189311436377466]",bad,wh_vs_that_no_gap,400,syntax,filler_gap_dependency,sample9,-5.920091152191162,-6.755204200744629,TRUE
Name knows that every woman works with Name .,-6.566025733947754,-65.6602554321289,"what , . 's the END . the .","[-3.038832426071167, -13.179373741149902, -5.542210102081299, -12.068161964416504, -9.669272422790527, -14.183184623718262, -4.102081775665283, -3.2156386375427246, -0.661336362361908, -0.00016032364510465413]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample1,-6.566025733947754,-6.986868858337402,TRUE
Name knows who every woman works with Name .,-6.986868858337402,-69.86869049072266,"what , . ? Name END *T* the *T*","[-3.038832426071167, -13.179373741149902, -5.747343063354492, -14.118075370788574, -10.86767578125, -13.529500961303711, -3.377756357192993, -2.846252918243408, -3.1636600494384766, -0.0002205128694185987]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample1,-6.566025733947754,-6.986868858337402,TRUE
Name knows that every woman works with Name .,-5.828182697296143,-58.28182601928711,"what , that 's *T* END *T* *T* 's","[-3.5443806648254395, -10.598404884338379, -2.3981564044952393, -11.178628921508789, -9.880392074584961, -10.857328414916992, -5.532884120941162, -2.688375234603882, -1.6031111478805542, -0.00016425691137555987]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample10,-5.828182697296143,-6.624556064605713,TRUE
Name knows who every woman works with Name .,-6.624556064605713,-66.24555969238281,"what , that *T* *T* END *T* *T* *T*","[-3.5443806648254395, -10.598404884338379, -4.5882720947265625, -12.250758171081543, -9.443985939025879, -10.728507995605469, -7.221126079559326, -3.57456111907959, -4.295413494110107, -0.00015245705435518175]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample10,-5.828182697296143,-6.624556064605713,TRUE
Name knows that every woman works with Name .,-6.5655059814453125,-65.65505981445312,"what , you 's . . . the .","[-3.3328781127929688, -10.31534194946289, -2.241809844970703, -14.617721557617188, -13.681931495666504, -10.28858757019043, -6.9789323806762695, -2.8573591709136963, -1.3401553630828857, -0.0003446938644628972]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample2,-6.5655059814453125,-7.798837184906006,TRUE
Name knows who every woman works with Name .,-7.798837184906006,-77.98837280273438,"what , you *T* *T* *T* *T* the *T*","[-3.3328781127929688, -10.31534194946289, -6.089004993438721, -14.581923484802246, -14.981196403503418, -13.173585891723633, -7.543874740600586, -2.6743438243865967, -5.29580020904541, -0.0004204819560982287]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample2,-6.5655059814453125,-7.798837184906006,TRUE
Name knows that every woman works with Name .,-6.539031028747559,-65.39031219482422,what . . . . . . the .,"[-3.209115743637085, -13.148283958435059, -1.6390668153762817, -12.508259773254395, -10.50791072845459, -14.194052696228027, -7.762817859649658, -2.332430839538574, -0.08814438432455063, -0.0002302858338225633]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample3,-6.539031028747559,-7.349617004394531,TRUE
Name knows who every woman works with Name .,-7.349617004394531,-73.49617004394531,what . . *T* to *T* *T* *T* *T*,"[-3.209115743637085, -13.148283958435059, -5.45098876953125, -13.14624309539795, -10.186775207519531, -12.669947624206543, -5.747769832611084, -3.1978797912597656, -6.738219261169434, -0.0009415484382770956]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample3,-6.539031028747559,-7.349617004394531,TRUE
Name knows that every woman works with Name .,-5.221202850341797,-52.21202850341797,"what , that . . with . the 's","[-3.3675284385681152, -10.480596542358398, -1.0211292505264282, -11.104731559753418, -8.816246032714844, -9.401566505432129, -2.7462377548217773, -4.025378227233887, -1.2482811212539673, -0.00033122775494121015]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample4,-5.221202850341797,-6.177066326141357,TRUE
Name knows who every woman works with Name .,-6.177066326141357,-61.77066421508789,"what , that *T* time *T* *T* *T* *T*","[-3.3675284385681152, -10.480596542358398, -4.743202209472656, -12.154399871826172, -9.534485816955566, -11.153327941894531, -3.203685998916626, -3.7308342456817627, -3.4018187522888184, -0.0007825411157682538]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample4,-5.221202850341797,-6.177066326141357,TRUE
Name knows that every woman works with Name .,-5.744220733642578,-57.44220733642578,"what , . . END END END the .","[-2.9871325492858887, -10.931950569152832, -4.271603584289551, -10.444562911987305, -8.24322509765625, -10.833587646484375, -5.592169761657715, -3.084251880645752, -1.053492546081543, -0.0002321927313460037]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample5,-5.744220733642578,-6.165532112121582,TRUE
Name knows who every woman works with Name .,-6.165532112121582,-61.65532302856445,"what , . *T* END END *T* the *T*","[-2.9871325492858887, -10.931950569152832, -4.95064115524292, -12.032705307006836, -8.569900512695312, -10.895525932312012, -5.520533084869385, -2.956531524658203, -2.810110092163086, -0.00028761065914295614]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample5,-5.744220733642578,-6.165532112121582,TRUE
Name knows that every woman works with Name .,-6.3219404220581055,-63.21940612792969,"what , you . . . *T* *T* *T*","[-3.349701166152954, -11.122843742370605, -4.09967565536499, -11.301092147827148, -10.802125930786133, -9.939483642578125, -6.098935127258301, -3.7634477615356445, -2.7414770126342773, -0.000625176471658051]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample6,-6.3219404220581055,-7.447702884674072,TRUE
Name knows who every woman works with Name .,-7.447702884674072,-74.4770278930664,"what , you ? *T* *T* *T* *T* *T*","[-3.349701166152954, -11.122843742370605, -6.49760103225708, -12.46450424194336, -11.38648796081543, -11.080927848815918, -9.049036979675293, -3.758127450942993, -5.766197204589844, -0.0016039852052927017]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample6,-6.3219404220581055,-7.447702884674072,TRUE
Name knows that every woman works with Name .,-6.17052698135376,-61.70526885986328,"what , that . ? ? . the .","[-3.405649185180664, -12.006499290466309, -1.3500980138778687, -13.219988822937012, -10.187204360961914, -12.188780784606934, -6.8620076179504395, -2.2703237533569336, -0.21444927155971527, -0.0002631794777698815]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample7,-6.17052698135376,-7.048277378082275,TRUE
Name knows who every woman works with Name .,-7.048277378082275,-70.48277282714844,"what , that ? the ? *T* it *T*","[-3.405649185180664, -12.006499290466309, -6.482006549835205, -13.235766410827637, -11.73399829864502, -13.200224876403809, -5.659534454345703, -1.8222510814666748, -2.936244010925293, -0.0005957497633062303]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample7,-6.17052698135376,-7.048277378082275,TRUE
Name knows that every woman works with Name .,-6.4030632972717285,-64.03063201904297,"what , . . . . . END .","[-3.1054515838623047, -11.379688262939453, -2.996706008911133, -11.818083763122559, -10.382352828979492, -9.627301216125488, -9.52786922454834, -4.68599796295166, -0.5070149898529053, -0.0001652104256208986]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample8,-6.4030632972717285,-6.891970157623291,TRUE
Name knows who every woman works with Name .,-6.891970157623291,-68.9197006225586,"what , . ? *T* END *T* *T* *T*","[-3.1054515838623047, -11.379688262939453, -4.457927703857422, -13.195199012756348, -10.46369457244873, -8.725248336791992, -9.673880577087402, -4.94356107711792, -2.9747939109802246, -0.00025388356880284846]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample8,-6.4030632972717285,-6.891970157623291,TRUE
Name knows that every woman works with Name .,-6.215104103088379,-62.15104293823242,"what , Name . . . . a .","[-3.224195957183838, -10.587092399597168, -4.100912570953369, -10.440662384033203, -10.521827697753906, -11.180132865905762, -8.491827011108398, -3.2306036949157715, -0.3733908236026764, -0.0003953390696551651]",good,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample9,-6.215104103088379,-6.379688739776611,TRUE
Name knows who every woman works with Name .,-6.379688739776611,-63.7968864440918,"what , Name . . . *T* that *T*","[-3.224195957183838, -10.587092399597168, -5.449252128601074, -11.327476501464844, -10.285715103149414, -10.59978199005127, -6.41859245300293, -3.9570741653442383, -1.947282314300537, -0.0004239375703036785]",bad,wh_vs_that_no_gap,401,syntax,filler_gap_dependency,sample9,-6.215104103088379,-6.379688739776611,TRUE
Name forgot that a man saw the ladies .,-5.60572624206543,-56.0572624206543,"what , . . little . *T* END .","[-3.038832426071167, -7.917891979217529, -5.0419697761535645, -6.780013084411621, -6.387006759643555, -9.875129699707031, -4.0901899337768555, -12.197739601135254, -0.7281432747840881, -0.00034278715611435473]",good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample1,-5.60572624206543,-5.979487895965576,TRUE
Name forgot who a man saw the ladies .,-5.979487895965576,-59.79487991333008,"what , . ? little . *T* *T* *T*","[-3.038832426071167, -7.917891979217529, -5.558895587921143, -8.262354850769043, -5.550704479217529, -9.479305267333984, -4.283432483673096, -12.67178726196289, -3.0311920642852783, -0.00048303857329301536]",bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample1,-5.60572624206543,-5.979487895965576,TRUE
Name forgot that a man saw the ladies .,-5.39023494720459,-53.90235137939453,"what , to ? little . a same .","[-3.5443806648254395, -11.413626670837402, -4.12598991394043, -5.04527473449707, -6.222814559936523, -10.085929870605469, -2.361736297607422, -10.518359184265137, -0.583668053150177, -0.0005707303644157946]",good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample10,-5.39023494720459,-5.74904727935791,TRUE
Name forgot who a man saw the ladies .,-5.74904727935791,-57.49047088623047,"what , to ? little ? a same ,","[-3.5443806648254395, -11.413626670837402, -5.623579978942871, -6.332080841064453, -6.381777763366699, -9.045655250549316, -2.839171886444092, -10.43312931060791, -1.8766663074493408, -0.0004032037395518273]",bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample10,-5.39023494720459,-5.74904727935791,TRUE
Name forgot that a man saw the ladies .,-5.202229499816895,-52.02229309082031,"what , . ? little . . other .","[-3.3328781127929688, -7.519077301025391, -5.393734931945801, -5.11457633972168, -5.454229354858398, -11.126533508300781, -2.1768431663513184, -11.867101669311523, -0.03681342303752899, -0.000505677133332938]",good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample2,-5.202229499816895,-5.438516139984131,TRUE
Name forgot who a man saw the ladies .,-5.438516139984131,-54.385162353515625,"what , . ? Name ? ? other .","[-3.3328781127929688, -7.519077301025391, -6.225883483886719, -7.593876361846924, -5.395560264587402, -9.216424942016602, -2.8894295692443848, -11.65417194366455, -0.5573465824127197, -0.0005108005134388804]",bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample2,-5.202229499816895,-5.438516139984131,TRUE
Name forgot that a man saw the ladies .,-6.021336555480957,-60.21336364746094,what . ? ? little . a END .,"[-3.209115743637085, -10.627633094787598, -7.199042320251465, -6.957489013671875, -5.967665672302246, -9.675182342529297, -2.350559711456299, -12.859212875366211, -1.3670494556427002, -0.00041106835124082863]",good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample3,-6.021336555480957,-6.6798906326293945,TRUE
Name forgot who a man saw the ladies .,-6.6798906326293945,-66.79890441894531,what . ? ? little ? that Name *T*,"[-3.209115743637085, -10.627633094787598, -7.164388656616211, -8.08088207244873, -6.214376449584961, -8.986715316772461, -2.429429531097412, -13.05050277709961, -7.034815311431885, -0.0010486110113561153]",bad,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample3,-6.021336555480957,-6.6798906326293945,TRUE
Name forgot that a man saw the ladies .,-5.593270301818848,-55.93270492553711,"what , . . game . . game .","[-3.3675284385681152, -9.837467193603516, -6.601064682006836, -4.833163738250732, -5.98680305480957, -10.082822799682617, -3.5132668018341064, -11.309540748596191, -0.4006239175796509, -0.0004232226056046784]",good,wh_vs_that_no_gap,438,syntax,filler_gap_dependency,sample4,-5.593270301818848,-6.334224224090576,TRUE
