Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
some children are going fishing Name .,-5.5920586585998535,-44.73646926879883,what more ? n't to . .,"[-6.12229585647583, -6.054740905761719, -3.8812332153320312, -6.3053717613220215, -10.711867332458496, -11.005790710449219, -0.6545567512512207, -0.0006132629350759089]",bad,transitive,118,syntax,argument_structure,sample5,-3.69162917137146,-5.5920586585998535,TRUE
some children are talking about Name .,-3.69162917137146,-29.53303337097168,what more ? n't to the .,"[-6.12229585647583, -6.054740905761719, -3.8812332153320312, -8.126791000366211, -1.9479467868804932, -2.072317123413086, -1.3271130323410034, -0.0005963454605080187]",good,transitive,118,syntax,argument_structure,sample5,-3.69162917137146,-5.5920586585998535,TRUE
some children are going fishing Name .,-5.171195983886719,-41.36956787109375,what what ? . to . .,"[-5.516100883483887, -6.37253475189209, -4.580565452575684, -4.559282302856445, -10.110494613647461, -9.411928176879883, -0.8182333111763, -0.00043108707177452743]",bad,transitive,118,syntax,argument_structure,sample6,-3.4247312545776367,-5.171195983886719,TRUE
some children are talking about Name .,-3.4247312545776367,-27.397850036621094,what what ? . . the .,"[-5.516100883483887, -6.37253475189209, -4.580565452575684, -6.362216949462891, -2.4337432384490967, -1.9708575010299683, -0.1613931953907013, -0.00043883229955099523]",good,transitive,118,syntax,argument_structure,sample6,-3.4247312545776367,-5.171195983886719,TRUE
some children are going fishing Name .,-5.539953708648682,-44.31962966918945,what what ? . to . .,"[-5.829641819000244, -6.1967973709106445, -3.6857848167419434, -5.77239465713501, -12.76384162902832, -9.940925598144531, -0.12944936752319336, -0.000797311426140368]",bad,transitive,118,syntax,argument_structure,sample7,-3.291104555130005,-5.539953708648682,TRUE
some children are talking about Name .,-3.291104555130005,-26.32883644104004,what what ? . to Name .,"[-5.829641819000244, -6.1967973709106445, -3.6857848167419434, -7.251188278198242, -1.4808645248413086, -1.5151771306991577, -0.3688702881336212, -0.0005105622112751007]",good,transitive,118,syntax,argument_structure,sample7,-3.291104555130005,-5.539953708648682,TRUE
some children are going fishing Name .,-5.138853073120117,-41.11082458496094,what more ? ? to with .,"[-6.137974262237549, -6.394927024841309, -4.306509494781494, -5.438182353973389, -10.681447982788086, -7.187049388885498, -0.9641960263252258, -0.000536655425094068]",bad,transitive,118,syntax,argument_structure,sample8,-3.406923294067383,-5.138853073120117,TRUE
some children are talking about Name .,-3.406923294067383,-27.255386352539062,what more ? ? to Name .,"[-6.137974262237549, -6.394927024841309, -4.306509494781494, -6.110637664794922, -1.7595155239105225, -1.3345905542373657, -1.2109192609786987, -0.00031275625224225223]",good,transitive,118,syntax,argument_structure,sample8,-3.406923294067383,-5.138853073120117,TRUE
some children are going fishing Name .,-5.140118598937988,-41.120948791503906,what what ? . to ? ?,"[-6.20490026473999, -6.396312713623047, -3.7025961875915527, -5.222973823547363, -10.07712459564209, -7.608872413635254, -1.9077917337417603, -0.000379132863599807]",bad,transitive,118,syntax,argument_structure,sample9,-3.17121696472168,-5.140118598937988,TRUE
some children are talking about Name .,-3.17121696472168,-25.369735717773438,what what ? . to Name .,"[-6.20490026473999, -6.396312713623047, -3.7025961875915527, -5.982436180114746, -1.4236453771591187, -1.1267791986465454, -0.5327122807502747, -0.0003507714136503637]",good,transitive,118,syntax,argument_structure,sample9,-3.17121696472168,-5.140118598937988,TRUE
Name knows Name .,-3.922323703765869,-19.611618041992188,"what , . .","[-3.038832426071167, -13.179373741149902, -2.5894722938537598, -0.8035722970962524, -0.0003691230376716703]",good,transitive,193,syntax,argument_structure,sample1,-3.922323703765869,-4.81142520904541,TRUE
Name falls Name .,-4.81142520904541,-24.057126998901367,"what , . .","[-3.038832426071167, -12.139017105102539, -7.947454452514648, -0.9314066767692566, -0.0004182179400231689]",bad,transitive,193,syntax,argument_structure,sample1,-3.922323703765869,-4.81142520904541,TRUE
Name knows Name .,-4.249277114868164,-21.24638557434082,"what , that 's","[-3.5443806648254395, -10.598404884338379, -4.634666442871094, -2.468658924102783, -0.0002754547167569399]",good,transitive,193,syntax,argument_structure,sample10,-4.249277114868164,-4.907660484313965,TRUE
Name falls Name .,-4.907660484313965,-24.53830337524414,"what , ? Name","[-3.5443806648254395, -11.901778221130371, -6.619492530822754, -2.472381591796875, -0.00027044929447583854]",bad,transitive,193,syntax,argument_structure,sample10,-4.249277114868164,-4.907660484313965,TRUE
Name knows Name .,-3.3022522926330566,-16.511260986328125,"what , you .","[-3.3328781127929688, -10.31534194946289, -1.9942201375961304, -0.8684209585189819, -0.0004001055203843862]",good,transitive,193,syntax,argument_structure,sample2,-3.3022522926330566,-3.987351655960083,TRUE
Name falls Name .,-3.987351655960083,-19.936758041381836,"what , . .","[-3.3328781127929688, -13.20199966430664, -3.1328911781311035, -0.26854997873306274, -0.0004396664153318852]",bad,transitive,193,syntax,argument_structure,sample2,-3.3022522926330566,-3.987351655960083,TRUE
Name knows Name .,-4.334975242614746,-21.674877166748047,what . . .,"[-3.209115743637085, -13.148283958435059, -4.432644844055176, -0.884323000907898, -0.0005088941543363035]",good,transitive,193,syntax,argument_structure,sample3,-4.334975242614746,-5.005875587463379,TRUE
Name falls Name .,-5.005875587463379,-25.02937889099121,what . . .,"[-3.209115743637085, -11.798157691955566, -8.653766632080078, -1.3677928447723389, -0.0005460678366944194]",bad,transitive,193,syntax,argument_structure,sample3,-4.334975242614746,-5.005875587463379,TRUE
Name knows Name .,-3.353095293045044,-16.76547622680664,"what , that .","[-3.3675284385681152, -10.480596542358398, -1.9398142099380493, -0.9767523407936096, -0.0007842087652534246]",good,transitive,193,syntax,argument_structure,sample4,-3.353095293045044,-3.8769371509552,TRUE
Name falls Name .,-3.8769371509552,-19.384685516357422,"what , END .","[-3.3675284385681152, -12.395380973815918, -2.7478694915771484, -0.8733760714530945, -0.0005292683490552008]",bad,transitive,193,syntax,argument_structure,sample4,-3.353095293045044,-3.8769371509552,TRUE
Name knows Name .,-3.461176633834839,-17.305883407592773,"what , . Name","[-2.9871325492858887, -10.931950569152832, -2.2043728828430176, -1.1820193529129028, -0.00040725519647821784]",good,transitive,193,syntax,argument_structure,sample5,-3.461176633834839,-4.424412727355957,TRUE
Name falls Name .,-4.424412727355957,-22.12206268310547,"what , . .","[-2.9871325492858887, -12.750245094299316, -5.969821453094482, -0.41422727704048157, -0.0006378046819008887]",bad,transitive,193,syntax,argument_structure,sample5,-3.461176633834839,-4.424412727355957,TRUE
Name knows Name .,-3.671687602996826,-18.35843849182129,"what , you .","[-3.349701166152954, -11.122843742370605, -3.5057268142700195, -0.37974902987480164, -0.00041762212640605867]",good,transitive,193,syntax,argument_structure,sample6,-3.671687602996826,-4.286287784576416,TRUE
Name falls Name .,-4.286287784576416,-21.431438446044922,"what , . .","[-3.349701166152954, -12.536737442016602, -4.640141487121582, -0.9044032692909241, -0.0004545609117485583]",bad,transitive,193,syntax,argument_structure,sample6,-3.671687602996826,-4.286287784576416,TRUE
Name knows Name .,-3.865365266799927,-19.326826095581055,"what , that .","[-3.405649185180664, -12.006499290466309, -3.492891311645508, -0.4210948646068573, -0.0006926044588908553]",good,transitive,193,syntax,argument_structure,sample7,-3.865365266799927,-4.103820323944092,TRUE
Name falls Name .,-4.103820323944092,-20.519102096557617,"what , like .","[-3.405649185180664, -11.561199188232422, -4.421590805053711, -1.1300394535064697, -0.000624104228336364]",bad,transitive,193,syntax,argument_structure,sample7,-3.865365266799927,-4.103820323944092,TRUE
Name knows Name .,-3.749547958374024,-18.747739791870117,"what , . .","[-3.1054515838623047, -11.379688262939453, -3.837078094482422, -0.42522960901260376, -0.0002919009421020746]",good,transitive,193,syntax,argument_structure,sample8,-3.749547958374024,-4.512236595153809,TRUE
Name falls Name .,-4.512236595153809,-22.561182022094727,"what , ? .","[-3.1054515838623047, -12.425134658813477, -6.084481239318848, -0.9456951022148132, -0.0004183370911050588]",bad,transitive,193,syntax,argument_structure,sample8,-3.749547958374024,-4.512236595153809,TRUE
Name knows Name .,-3.107389211654663,-15.536946296691895,"what , Name .","[-3.224195957183838, -10.587092399597168, -1.5784224271774292, -0.1467045694589615, -0.0005303407087922096]",good,transitive,193,syntax,argument_structure,sample9,-3.107389211654663,-4.565872669219971,TRUE
Name falls Name .,-4.565872669219971,-22.829362869262695,"what , ? .","[-3.224195957183838, -13.913878440856934, -4.6436638832092285, -1.0472161769866943, -0.000408327643526718]",bad,transitive,193,syntax,argument_structure,sample9,-3.107389211654663,-4.565872669219971,TRUE
Name was n't running around that high school .,-4.891173362731934,-48.91173553466797,"what , Name going . ? . . *T*","[-3.038832426071167, -5.888733386993408, -2.6081018447875977, -8.799727439880371, -8.429947853088379, -4.109621047973633, -6.852729320526123, -7.187530994415283, -1.9961398839950562, -0.00036971885128878057]",good,transitive,33,syntax,argument_structure,sample1,-4.891173362731934,-3.970882415771485,FALSE
Name was n't smiling that high school .,-3.970882415771485,-35.73794174194336,"what , Name going . . . .","[-3.038832426071167, -5.888733386993408, -2.6081018447875977, -5.121282577514648, -3.1269383430480957, -6.678253173828125, -7.583298206329346, -1.6922658681869507, -0.00023648326168768108]",bad,transitive,33,syntax,argument_structure,sample1,-4.891173362731934,-3.970882415771485,FALSE
Name was n't running around that high school .,-4.862935543060303,-48.629356384277344,"what , a ? with ? ? . .","[-3.5443806648254395, -5.562223434448242, -3.016876697540283, -11.37594223022461, -6.327197551727295, -2.9390106201171875, -7.612143516540527, -8.1025972366333, -0.14868015050888062, -0.0003034608089365065]",good,transitive,33,syntax,argument_structure,sample10,-4.862935543060303,-4.332075119018555,FALSE
Name was n't smiling that high school .,-4.332075119018555,-38.98867416381836,"what , a ? . you as .","[-3.5443806648254395, -5.562223434448242, -3.016876697540283, -6.539444923400879, -3.972484588623047, -7.75978946685791, -8.228809356689453, -0.36438649892807007, -0.0002797450579237193]",bad,transitive,33,syntax,argument_structure,sample10,-4.862935543060303,-4.332075119018555,FALSE
Name was n't running around that high school .,-4.968307971954346,-49.68307876586914,"what , playing it ? ? *T* . .","[-3.3328781127929688, -5.135676383972168, -3.2979977130889893, -8.276585578918457, -7.601527214050293, -5.482352256774902, -9.042147636413574, -7.446865558624268, -0.06658880412578583, -0.00045753977610729635]",good,transitive,33,syntax,argument_structure,sample2,-4.968307971954346,-4.9610090255737305,FALSE
Name was n't smiling that high school .,-4.9610090255737305,-44.64908218383789,"what , playing it on you . .","[-3.3328781127929688, -5.135676383972168, -3.2979977130889893, -14.630170822143555, -3.151111364364624, -8.585108757019043, -6.457191467285156, -0.05864305794239044, -0.00030393750057555735]",bad,transitive,33,syntax,argument_structure,sample2,-4.968307971954346,-4.9610090255737305,FALSE
Name was n't running around that high school .,-4.672511100769043,-46.7251091003418,what . a it ? the you . .,"[-3.209115743637085, -5.662879943847656, -3.4947025775909424, -9.621805191040039, -6.363658428192139, -3.0710299015045166, -8.054510116577148, -7.186129570007324, -0.06106545776128769, -0.00021073981770314276]",good,transitive,33,syntax,argument_structure,sample3,-4.672511100769043,-4.280473232269287,FALSE
Name was n't smiling that high school .,-4.280473232269287,-38.52425765991211,what . a it . ? . .,"[-3.209115743637085, -5.662879943847656, -3.4947025775909424, -5.846062660217285, -3.27245831489563, -8.97323989868164, -7.89028787612915, -0.17531341314315796, -0.0001995364436879754]",bad,transitive,33,syntax,argument_structure,sample3,-4.672511100769043,-4.280473232269287,FALSE
Name was n't running around that high school .,-5.3707780838012695,-53.70778274536133,"what , going there . . . . .","[-3.3675284385681152, -5.276711940765381, -4.620205879211426, -11.176219940185547, -7.049256324768066, -3.8536810874938965, -8.690478324890137, -9.31885051727295, -0.3544856905937195, -0.0003632839070633054]",good,transitive,33,syntax,argument_structure,sample4,-5.3707780838012695,-4.8512067794799805,FALSE
Name was n't smiling that high school .,-4.8512067794799805,-43.66086196899414,"what , going there . . . .","[-3.3675284385681152, -5.276711940765381, -4.620205879211426, -5.041162490844727, -4.700306415557861, -9.64991569519043, -10.430706977844238, -0.5739428400993347, -0.00037877538125030696]",bad,transitive,33,syntax,argument_structure,sample4,-5.3707780838012695,-4.8512067794799805,FALSE
Name was n't running around that high school .,-5.223957061767578,-52.23957061767578,"what , a a ? . . . .","[-2.9871325492858887, -5.937201499938965, -3.2685534954071045, -8.411860466003418, -8.356263160705566, -3.274561882019043, -9.644804000854492, -9.917024612426758, -0.4418320655822754, -0.0003351603518240154]",good,transitive,33,syntax,argument_structure,sample5,-5.223957061767578,-4.752580642700195,FALSE
Name was n't smiling that high school .,-4.752580642700195,-42.77322769165039,"what , a a . . . .","[-2.9871325492858887, -5.937201499938965, -3.2685534954071045, -5.275240421295166, -5.585243225097656, -9.28250503540039, -10.4118070602417, -0.025276022031903267, -0.0002656822034623474]",bad,transitive,33,syntax,argument_structure,sample5,-5.223957061767578,-4.752580642700195,FALSE
Name was n't running around that high school .,-4.984009742736816,-49.8400993347168,"what , a a ? that . . .","[-3.349701166152954, -5.53365421295166, -3.3207616806030273, -10.117338180541992, -7.955091953277588, -2.0244088172912598, -9.824649810791016, -7.1054205894470215, -0.6079054474830627, -0.0011685217032209039]",good,transitive,33,syntax,argument_structure,sample6,-4.984009742736816,-4.761659622192383,FALSE
Name was n't smiling that high school .,-4.761659622192383,-42.85493850708008,"what , a a ? ? . *T*","[-3.349701166152954, -5.53365421295166, -3.3207616806030273, -6.096321105957031, -4.313192844390869, -10.861347198486328, -7.7665815353393555, -1.6121634244918823, -0.0012148389359936118]",bad,transitive,33,syntax,argument_structure,sample6,-4.984009742736816,-4.761659622192383,FALSE
Name was n't running around that high school .,-5.424383640289307,-54.24383544921875,"what , that dancing the ? ? ? ?","[-3.405649185180664, -5.274982452392578, -3.6745598316192627, -9.461088180541992, -7.823427200317383, -3.566633701324463, -10.117806434631348, -9.231738090515137, -1.6874339580535889, -0.0005165196489542723]",good,transitive,33,syntax,argument_structure,sample7,-5.424383640289307,-4.450273513793945,FALSE
Name was n't smiling that high school .,-4.450273513793945,-40.052459716796875,"what , that dancing ? you you .","[-3.405649185180664, -5.274982452392578, -3.6745598316192627, -6.197863578796387, -3.988790988922119, -8.018747329711914, -8.78751277923584, -0.7038018703460693, -0.0005548844928853214]",bad,transitive,33,syntax,argument_structure,sample7,-5.424383640289307,-4.450273513793945,FALSE
Name was n't running around that high school .,-5.30417537689209,-53.04175567626953,"what , talking that ? ? . . .","[-3.1054515838623047, -5.358878135681152, -3.934731960296631, -8.074570655822754, -7.152005672454834, -2.9864389896392822, -9.465351104736328, -12.872613906860352, -0.09154347330331802, -0.00017450717859901488]",good,transitive,33,syntax,argument_structure,sample8,-5.30417537689209,-5.088940143585205,FALSE
Name was n't smiling that high school .,-5.088940143585205,-45.80046081542969,"what , talking that . you . .","[-3.1054515838623047, -5.358878135681152, -3.934731960296631, -4.786285400390625, -7.026459693908691, -9.066381454467773, -12.147221565246582, -0.3749062120914459, -0.00014983485743869096]",bad,transitive,33,syntax,argument_structure,sample8,-5.30417537689209,-5.088940143585205,FALSE
Name was n't running around that high school .,-5.541506767272949,-55.415069580078125,"what , a it ? ? ? *T* ?","[-3.224195957183838, -5.868238925933838, -3.9143412113189697, -10.21304702758789, -5.981158256530762, -4.001470565795898, -10.871153831481934, -9.975065231323242, -1.3658974170684814, -0.000495549407787621]",good,transitive,33,syntax,argument_structure,sample9,-5.541506767272949,-5.346040725708008,FALSE
Name was n't smiling that high school .,-5.346040725708008,-48.11436462402344,"what , a it ? ? . .","[-3.224195957183838, -5.868238925933838, -3.9143412113189697, -10.438441276550293, -3.495793342590332, -10.606648445129395, -10.1571044921875, -0.40921586751937866, -0.0003885467885993421]",bad,transitive,33,syntax,argument_structure,sample9,-5.541506767272949,-5.346040725708008,FALSE
Name is n't talking about some play .,-3.7396223545074463,-33.65660095214844,"what , for going to that ? with","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -5.006551742553711, -1.4596103429794312, -5.591644287109375, -9.703093528747559, -2.5329079627990723, -0.0006102845072746277]",good,transitive,394,syntax,argument_structure,sample1,-3.7396223545074463,-4.868994235992432,TRUE
Name is n't falling some play .,-4.868994235992432,-38.95195388793945,"what , for going . . .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -9.444379806518555, -9.09269905090332, -10.465058326721191, -0.5873270630836487, -0.0003091811086051166]",bad,transitive,394,syntax,argument_structure,sample1,-3.7396223545074463,-4.868994235992432,TRUE
Name is n't talking about some play .,-3.852585792541504,-34.67327117919922,"what , for a ? that of with","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -5.816461563110352, -1.8716676235198975, -5.647546291351318, -8.588103294372559, -3.651906967163086, -0.0003292018664069474]",good,transitive,394,syntax,argument_structure,sample10,-3.852585792541504,-4.855244159698486,TRUE
Name is n't falling some play .,-4.855244159698486,-38.84195327758789,"what , for a ? ? with","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -11.820863723754883, -5.531364440917969, -8.373024940490723, -4.0190839767456055, -0.000358159770257771]",bad,transitive,394,syntax,argument_structure,sample10,-3.852585792541504,-4.855244159698486,TRUE
Name is n't talking about some play .,-3.82114577293396,-34.39031219482422,"what , for a ? Name . .","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -6.838685035705566, -1.4606733322143555, -6.325770378112793, -10.071818351745605, -1.0153270959854126, -0.0006700892699882388]",good,transitive,394,syntax,argument_structure,sample2,-3.82114577293396,-4.686682224273682,TRUE
Name is n't falling some play .,-4.686682224273682,-37.49345779418945,"what , for a on more with","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -9.038007736206055, -7.476861953735352, -10.79532241821289, -1.5045808553695679, -0.0013142528478056192]",bad,transitive,394,syntax,argument_structure,sample2,-3.82114577293396,-4.686682224273682,TRUE
Name is n't talking about some play .,-3.702558279037476,-33.32302474975586,what . for that to that of with,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -5.6667351722717285, -1.2272592782974243, -6.032279014587402, -10.196212768554688, -1.3708703517913818, -0.0003592322755139321]",good,transitive,394,syntax,argument_structure,sample3,-3.702558279037476,-5.231361389160156,TRUE
Name is n't falling some play .,-5.231361389160156,-41.85089111328125,what . for that . of with,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -10.202859878540039, -11.341266632080078, -9.839305877685547, -1.6377989053726196, -0.00035565727739594877]",bad,transitive,394,syntax,argument_structure,sample3,-3.702558279037476,-5.231361389160156,TRUE
Name is n't talking about some play .,-4.05660343170166,-36.509429931640625,"what , for a to Name ? with","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -6.568113803863525, -2.5697250366210938, -6.586717128753662, -7.823986530303955, -3.427339553833008, -0.0004990047891624272]",good,transitive,394,syntax,argument_structure,sample4,-4.05660343170166,-4.537289619445801,TRUE
Name is n't falling some play .,-4.537289619445801,-36.298316955566406,"what , for a . . .","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -10.000763893127441, -6.777917861938477, -8.232995986938477, -1.753147840499878, -0.00044550508027896285]",bad,transitive,394,syntax,argument_structure,sample4,-4.05660343170166,-4.537289619445801,TRUE
Name is n't talking about some play .,-3.743473052978516,-33.69125747680664,"what , for a to the . .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -6.24954891204834, -1.029691219329834, -6.520224094390869, -10.202939987182617, -1.1083321571350098, -0.0006204110686667264]",good,transitive,394,syntax,argument_structure,sample5,-3.743473052978516,-4.707759380340576,TRUE
Name is n't falling some play .,-4.707759380340576,-37.66207504272461,"what , for a . . .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -9.705947875976562, -8.77267837524414, -9.510039329528809, -1.0930153131484985, -0.0004917366313748062]",bad,transitive,394,syntax,argument_structure,sample5,-3.743473052978516,-4.707759380340576,TRUE
Name is n't talking about some play .,-3.810757875442505,-34.29682159423828,"what , for dancing about Name . with","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -7.048384666442871, -0.9387076497077942, -5.605171203613281, -9.429040908813477, -2.037261486053467, -0.0002786724944598973]",good,transitive,394,syntax,argument_structure,sample6,-3.810757875442505,-4.899186611175537,TRUE
Name is n't falling some play .,-4.899186611175537,-39.1934928894043,"what , for dancing . . with","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -10.648229598999023, -7.01101016998291, -10.183523178100586, -2.112457036972046, -0.0002942844294011593]",bad,transitive,394,syntax,argument_structure,sample6,-3.810757875442505,-4.899186611175537,TRUE
Name is n't talking about some play .,-3.71126651763916,-33.401397705078125,"what , for that about Name of ?","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -5.410312175750732, -0.9036978483200073, -5.03890323638916, -10.181031227111816, -1.931713581085205, -0.0007755132392048836]",good,transitive,394,syntax,argument_structure,sample7,-3.71126651763916,-4.592708110809326,TRUE
Name is n't falling some play .,-4.592708110809326,-36.74166488647461,"what , for that . . .","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -10.578676223754883, -4.758752346038818, -10.716252326965332, -0.7522748708724976, -0.0007440659101121128]",bad,transitive,394,syntax,argument_structure,sample7,-3.71126651763916,-4.592708110809326,TRUE
Name is n't talking about some play .,-3.761977672576904,-33.8577995300293,"what , for that to Name . .","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -5.471142768859863, -1.9163721799850464, -6.167734622955322, -10.699955940246582, -0.2899680435657501, -0.00024291902082040906]",good,transitive,394,syntax,argument_structure,sample8,-3.761977672576904,-4.796919345855713,TRUE
Name is n't falling some play .,-4.796919345855713,-38.3753547668457,"what , for that . . .","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -9.226757049560547, -9.397185325622559, -9.4716796875, -0.9671425223350525, -0.0002037079248111695]",bad,transitive,394,syntax,argument_structure,sample8,-3.761977672576904,-4.796919345855713,TRUE
Name is n't talking about some play .,-3.949094533920288,-35.54185104370117,"what , home broken to Name . with","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -5.212934494018555, -3.04904842376709, -7.126532077789307, -9.082176208496094, -1.930037260055542, -0.00042691652197390795]",good,transitive,394,syntax,argument_structure,sample9,-3.949094533920288,-4.723627090454102,TRUE
Name is n't falling some play .,-4.723627090454102,-37.78901672363281,"what , home broken ? of with","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -8.886552810668945, -8.143163681030273, -9.543495178222656, -2.074680805206299, -0.00043025295599363744]",bad,transitive,394,syntax,argument_structure,sample9,-3.949094533920288,-4.723627090454102,TRUE
a picture looks like a mirror .,-3.443202257156372,-27.545618057250977,what what of like a little ?,"[-4.398867607116699, -5.599893569946289, -8.792010307312012, -0.10921432822942734, -0.9282839298248291, -6.576774597167969, -1.1398603916168213, -0.0007139279623515904]",good,transitive,437,syntax,argument_structure,sample1,-3.443202257156372,-5.052371025085449,TRUE
a picture falls a mirror .,-5.052371025085449,-35.36659622192383,what what of . little .,"[-4.398867607116699, -5.599893569946289, -12.324960708618164, -6.79757833480835, -5.891357421875, -0.35306206345558167, -0.000876638398040086]",bad,transitive,437,syntax,argument_structure,sample1,-3.443202257156372,-5.052371025085449,TRUE
a picture looks like a mirror .,-3.6611416339874263,-29.289133071899414,what what of like a train ?,"[-4.025218486785889, -5.342543601989746, -10.00993537902832, -0.18939918279647827, -0.8856633901596069, -5.804834365844727, -3.031120777130127, -0.000416907190810889]",good,transitive,437,syntax,argument_structure,sample10,-3.6611416339874263,-5.491826057434082,TRUE
a picture falls a mirror .,-5.491826057434082,-38.44278335571289,what what of ? little ?,"[-4.025218486785889, -5.342543601989746, -13.912426948547363, -5.761794090270996, -7.196683406829834, -2.2037010192871094, -0.00041500062798149884]",bad,transitive,437,syntax,argument_structure,sample10,-3.6611416339874263,-5.491826057434082,TRUE
a picture looks like a mirror .,-3.4364089965820312,-27.49127197265625,what what of like that cigarette .,"[-4.430140495300293, -6.496949195861816, -7.82183313369751, -0.1864175796508789, -1.6141899824142456, -6.510892868041992, -0.42993029952049255, -0.0009191579301841557]",good,transitive,437,syntax,argument_structure,sample2,-3.4364089965820312,-5.312577247619629,TRUE
a picture falls a mirror .,-5.312577247619629,-37.18804168701172,what what of . little .,"[-4.430140495300293, -6.496949195861816, -14.169772148132324, -6.7783427238464355, -5.091810703277588, -0.2199963480234146, -0.0010299145942553878]",bad,transitive,437,syntax,argument_structure,sample2,-3.4364089965820312,-5.312577247619629,TRUE
